Adresse,Eiendom,Takst,Skattenivå,Bunnfradrag,Grunnlag,Promillesats,Skatt,Fritak
Saxe Viks Veg 58,2/529/0/0,84000,100,084,000,1.9,159,Ingen
Haukvegen 12,2/530/0/0,3786000,70,4000002250,200,1.9,4275,Ingen
Tillegg 2 Til 2/2 0,2/531/0/0,,,,,,,
Saksvikkorsen 0,2/533/0/0,,,,,,,
Rønningsvegen 20,2/536/0/0,3507000,70,2000002254,900,1.9,4284,Ingen
Rønningsvegen 28,2/540/0/0,6393000,70,4000004075,100,1.9,7742,Ingen
Saxe Viks Veg 44,2/541/0/0,6445000,70,2000004311,500,1.9,8191,Ingen
Pumpestasjon Stibakken 0,2/544/0/0,,,,,,,
Rønningsvegen 24,2/545/0/0,5829000,70,2000003880,300,1.9,7372,Ingen
Rønningsvegen 30,2/546/0/0,7484000,70,4000004838,800,1.9,9193,Ingen
Lillesjøvegen 10,2/547/0/0,7688000,70,4000004981,600,1.9,9465,Ingen
Lillesjøvegen 12,2/548/0/0,11820000,70,6000007674,000,1.9,14580,Ingen
Lillesjøvegen 14,2/549/0/0,8190000,70,4000005333,000,1.9,10132,Ingen
Lillesjøvegen 13,2/550/0/0,8406000,70,4000005484,200,1.9,10419,Ingen
Rønningsvegen 32,2/551/0/0,2370000,70,4000001259,000,1.9,2392,Ingen
Rønningsvegen 23A,2/553/0/0,4891000,70,2000003223,700,1.9,6125,Ingen
Rønningsvegen 26,2/554/0/0,,,,,,,
Lauglobuen 16B,2/555/0/0,4179000,70,2000002725,300,1.9,5178,Ingen
Falkvegen 8,2/556/0/0,5241000,70,2000003468,700,1.9,6590,Ingen
Tillegg Til Gnr. 2 Bnr. 80 0,2/557/0/0,,,,,,,
Malvikvegen 179,2/558/0/0,,,,,,,
Skogstien 4,2/559/0/0,7704000,70,4000004992,800,1.9,9486,Ingen
Saxe Viks Veg 57,2/560/0/0,5342000,70,4000003339,400,1.9,6344,Ingen
Saxeborgvegen 2A,2/561/0/1,6254000,70,2000004177,800,1.9,7937,Ingen
Saxeborgvegen 2B,2/561/0/2,5203000,70,2000003442,100,1.9,6539,Ingen
Saxeborgvegen 4,2/562/0/0,7751000,70,2000005225,700,1.9,9928,Ingen
Saxeborgvegen 6,2/563/0/0,10107000,70,4000006674,900,1.9,12682,Ingen
Saxeborgvegen 1,2/564/0/0,6602000,70,4000004221,400,1.9,8020,Ingen
Saxeborgvegen 3B,2/565/0/1,7539000,70,2000005077,300,1.9,9646,Ingen
Saxeborgvegen 3A,2/565/0/2,7539000,70,2000005077,300,1.9,9646,Ingen
Sigurd Slembes Veg 30,2/569/0/0,7087000,70,2000004760,900,1.9,9045,Ingen
Adkomstv 0,2/570/0/0,,,,,,,
Saxeborgvegen 5B,2/571/0/0,7011000,70,2000004707,700,1.9,8944,Ingen
Elgstien 2,2/572/0/0,6903000,70,2000004632,100,1.9,8800,Ingen
Elgstien 4,2/573/0/0,5094000,70,2000003365,800,1.9,6395,Ingen
Elgstien 6,2/574/0/0,4907000,70,2000003234,900,1.9,6146,Ingen
Elgstien 8,2/575/0/0,6576000,70,2000004403,200,1.9,8366,Ingen
Elgstien 10,2/576/0/0,5443000,70,2000003610,100,1.9,6859,Ingen
,2/577/0/0,,,,,,,
,2/578/0/0,,,,,,,
Rønningsvegen 22,2/579/0/0,6654000,70,4000004257,800,1.9,8089,Ingen
,2/580/0/0,,,,,,,
Duevegen 3B,2/581/0/0,4932000,70,4000003052,400,1.9,5799,Ingen
Vidsjåvegen 11,2/583/0/0,8406000,70,4000005484,200,1.9,10419,Ingen
Vidsjåvegen 9,2/584/0/0,8679000,70,4000005675,300,1.9,10783,Ingen
Vidsjåvegen 13,2/585/0/0,9852000,70,2000006696,400,1.9,12723,Ingen
Vidsjåvegen 7,2/586/0/0,10022000,70,2000006815,400,1.9,12949,Ingen
Vidsjåvegen 4,2/587/0/0,7688000,70,4000004981,600,1.9,9465,Ingen
Vidsjåvegen 2,2/588/0/0,9909000,70,2000006736,300,1.9,12798,Ingen
Ekornvegen 3A,2/589/0/0,4871000,70,2000003209,700,1.9,6098,Ingen
Gullhaugvegen 20A,2/590/0/0,6477000,70,4000004133,900,1.9,7854,Ingen
Magnus Barfots Veg 3A,2/592/0/0,8406000,70,2000005684,200,1.9,10799,Ingen
,2/593/0/0,,,,,,,
,2/594/0/0,,,,,,,
Sjøvegen 8B,2/602/0/0,3438000,70,2000002206,600,1.9,4192,Ingen
Gullhaugvegen 2B,2/603/0/1,4644000,70,2000003050,800,1.9,5796,Ingen
Gullhaugvegen 2C,2/603/0/2,4266000,70,4000002586,200,1.9,4913,Ingen
Sigurd Slembes Veg 24A,2/606/0/0,11635000,70,2000007944,500,1.9,15094,Ingen
Rønningsvegen 16,3/2/0/0,5001000,70,2000003300,700,1.9,6271,Ingen
Sjøvegen 11,3/5/0/0,3096000,70,2000001967,200,1.9,3737,Ingen
Sjøvegen 13,3/8/0/0,5782000,70,4000003647,400,1.9,6930,Ingen
Sjøvegen 9A,3/11/0/0,9502000,70,2000006451,400,1.9,12257,Ingen
Blida 0,3/13/0/0,,,,,,,
Rønningsvegen 18B,3/14/0/0,5001000,70,2000003300,700,1.9,6271,Ingen
Vikastrand 0,3/15/0/0,,,,,,,
Sjøvegen 7B,3/16/0/0,4255000,70,2000002778,500,1.9,5279,Ingen
Sjøvegen 21,3/17/0/0,5431000,70,2000003601,700,1.9,6843,Ingen
Kongshaugvegen 8,3/19/0/0,4286000,70,2000002800,200,1.9,5320,Ingen
Rønningsvegen 14,3/22/0/0,3725000,70,2000002407,500,1.9,4574,Ingen
Rønningsvegen 17,3/23/0/0,6166000,70,4000003916,200,1.9,7440,Ingen
Rønningsvegen 15,3/24/0/0,6354000,70,2000004247,800,1.9,8070,Ingen
Sjøvegen 3,3/25/0/0,5342000,70,2000003539,400,1.9,6724,Ingen
Adkomsten 0,3/26/0/0,,,,,,,
Sjøvegen 7A,3/27/0/0,3795000,70,2000002456,500,1.9,4667,Ingen
Sjøvegen 23,3/28/0/0,7337000,70,2000004935,900,1.9,9378,Ingen
Sjøvegen 5,3/29/0/0,3485000,70,2000002239,500,1.9,4255,Ingen
Kongshaugvegen 6,3/31/0/0,5409000,70,2000003586,300,1.9,6813,Ingen
Sjøvegen 15,3/32/0/0,4932000,70,2000003252,400,1.9,6179,Ingen
Tillegg Til Menebo 0,3/33/0/0,,,,,,,
Rønningsvegen 9,3/55/0/0,9504000,70,4000006252,800,1.9,11880,Ingen
Sjøvegen 17,3/56/0/0,,,,,,,
Tillegg Til Vik 0,3/57/0/0,,,,,,,
Sjøvegen 19C,3/58/0/0,4709000,70,2000003096,300,1.9,5882,Ingen
,3/61/0/1,,,,,,,
,3/61/0/2,,,,,,,
Stasjonsvegen 3,3/65/0/0,139951000,70,740000090565,700,1.9,172074,Ingen
Rønningsvegen 7,3/66/0/0,6287000,70,2000004200,900,1.9,7981,Ingen
Rønningsvegen 13,3/67/0/0,6270000,70,4000003989,000,1.9,7579,Ingen
Rønningsvegen 11,3/68/0/0,3458000,70,2000002220,600,1.9,4219,Ingen
Rønningsvegen 12,3/69/0/0,6208000,70,4000003945,600,1.9,7496,Ingen
Rønningsvegen 10,3/70/0/0,4978000,70,2000003284,600,1.9,6240,Ingen
Stasjonsvegen 1,3/71/0/0,19455000,100,019455,000,4,77820,Ingen
Sjøvegen 19A,3/72/0/0,8111000,70,2000005477,700,1.9,10407,Ingen
Sjøvegen 19B,3/73/0/0,,,,,,,
Sjøvegen 17 B. 0,3/74/0/0,,,,,,,
Rønningsvegen 18A,3/76/0/0,7496000,70,2000005047,200,1.9,9589,Ingen
Rønningsvegen 8,3/77/0/0,9333000,70,6000005933,100,1.9,11272,Ingen
,3/79/0/0,,,,,,,
Sjøvegen 9B,3/81/0/0,8581000,70,2000005806,700,1.9,11032,Ingen
Malvikvegen 300,4/1/0/0,1770000,70,600000639,000,1.9,1214,§ 5 h delvis
Ålivegen 2B,4/2/0/0,4236000,70,2000002765,200,1.9,5253,Ingen
Granholtvegen 14,4/3/0/0,4932000,70,4000003052,400,1.9,5799,Ingen
Ekornvegen 4,4/4/0/0,7361000,70,2000004952,700,1.9,9410,Ingen
Ålivegen 14,4/5/0/0,6333000,70,4000004033,100,1.9,7662,Ingen
Granholtvegen 4,4/6/0/1,4916000,70,2000003241,200,1.9,6158,Ingen
Granholtvegen 4,4/6/0/2,4872000,70,2000003210,400,1.9,6099,Ingen
Granholtvegen 4,4/6/0/3,4916000,70,2000003241,200,1.9,6158,Ingen
Granholtvegen 4,4/6/0/4,4602000,70,2000003021,400,1.9,5740,Ingen
Granholtvegen 4,4/6/0/5,4872000,70,2000003210,400,1.9,6099,Ingen
Granholtvegen 4,4/6/0/6,4602000,70,2000003021,400,1.9,5740,Ingen
Ålivegen 8,4/7/0/0,5184000,70,4000003228,800,1.9,6134,Ingen
Ekornvegen 6,4/8/0/0,1298000,70,200000708,600,1.9,1346,Ingen
Ålivegen 3,4/9/0/0,6087000,70,4000003860,900,1.9,7335,Ingen
Kongshaugvegen 2,4/10/0/0,4802000,100,04802,000,4,19208,Ingen
Gullhaugvegen 1C,4/11/0/0,2548000,100,02548,000,4,10192,§ 5 h delvis
Gullhaugvegen 1B,4/11/0/0,1399000,70,200000779,300,1.9,1480,§ 5 h delvis
Kongshaugvegen 1B,4/12/0/0,6923000,70,2000004646,100,1.9,8827,Ingen
Vikhammerdalen 6,4/13/0/0,4885000,70,2000003219,500,1.9,6117,Ingen
Kongshaugvegen 14,4/14/0/0,1350000,70,200000745,000,1.9,1415,Ingen
Ålivegen 9,4/15/0/0,5229000,70,2000003460,300,1.9,6574,Ingen
Granholtvegen 10,4/16/0/0,5047000,70,2000003332,900,1.9,6332,Ingen
Malvikvegen 310,4/17/0/0,5001000,70,4000003100,700,1.9,5891,Ingen
Kongshaugfjæra 5,4/19/0/0,840000,70,200000388,000,1.9,737,Ingen
Asplundvegen 11,4/20/0/0,3124000,70,2000001986,800,1.9,3774,Ingen
Asplundvegen 5,4/21/0/0,5207000,70,2000003444,900,1.9,6545,Ingen
Granholtvegen 1,4/22/0/0,10695000,70,2000007286,500,1.9,13844,Ingen
Ekornvegen 2A,4/23/0/0,4955000,70,2000003268,500,1.9,6210,Ingen
Kongshaugvegen 10,4/25/0/0,5673000,70,4000003571,100,1.9,6785,Ingen
Kongshaugvegen 12,4/26/0/0,5114000,70,4000003179,800,1.9,6041,Ingen
Kongshaugfjæra 1,4/27/0/0,963000,70,200000474,100,1.9,900,Ingen
Ekornvegen 2B,4/29/0/0,9415000,70,4000006190,500,1.9,11761,Ingen
Granholtvegen 5,4/30/0/0,3431000,70,2000002201,700,1.9,4183,Ingen
Granholtvegen 3,4/31/0/1,1850000,70,2000001095,000,1.9,2080,Ingen
Granholtvegen 3,4/31/0/2,2995000,70,2000001896,500,1.9,3603,Ingen
Granholtvegen 3,4/31/0/3,4100000,70,2000002670,000,1.9,5073,Ingen
Asplundvegen 13,4/33/0/0,3512000,70,2000002258,400,1.9,4290,Ingen
Asplundvegen 9,4/34/0/0,4481000,70,2000002936,700,1.9,5579,Ingen
Kongshaugfjæra 7,4/35/0/0,1240000,70,200000668,000,1.9,1269,Ingen
Kongshaugfjæra 9,4/36/0/0,426000,70,20000098,200,1.9,186,Ingen
Malvikvegen 316,4/37/0/0,767000,70,200000336,900,1.9,640,Ingen
Ålivegen 10,4/38/0/0,6416000,70,4000004091,200,1.9,7773,Ingen
Tillegg Til Knausen 0,4/40/0/0,,,,,,,
Vikhammerdalen 4,4/41/0/0,7511000,70,4000004857,700,1.9,9229,Ingen
Ålivegen 16,4/42/0/0,5024000,70,2000003316,800,1.9,6301,Ingen
Tillegg Til Roa 0,4/43/0/0,,,,,,,
Ålivegen 13,4/44/0/0,7491000,70,4000004843,700,1.9,9203,Ingen
Ålivegen 11A,4/45/0/0,7112000,70,4000004578,400,1.9,8698,Ingen
Kongshaugvegen 3,4/46/0/0,4506000,70,2000002954,200,1.9,5612,Ingen
Granholtvegen 2,4/48/0/0,6477000,70,2000004333,900,1.9,8234,Ingen
Asplundvegen 17,4/50/0/0,4495000,70,4000002746,500,1.9,5218,Ingen
Vesletun 0,4/51/0/0,,,,,,,
Ålivegen 18,4/52/0/0,5001000,70,2000003300,700,1.9,6271,Ingen
Ålivegen 20,4/54/0/0,5532000,70,4000003472,400,1.9,6597,Ingen
Asplundvegen 19,4/55/0/0,7386000,70,4000004770,200,1.9,9063,Ingen
Asplundvegen 15,4/58/0/0,5542000,70,2000003679,400,1.9,6990,Ingen
Seljevegen 5,4/60/0/0,4506000,70,2000002954,200,1.9,5612,Ingen
Seljevegen 3,4/61/0/0,4026000,70,4000002418,200,1.9,4594,Ingen
Seljevegen 1,4/62/0/0,7042000,70,2000004729,400,1.9,8985,Ingen
Seljevegen 6,4/63/0/0,5804000,70,2000003862,800,1.9,7339,Ingen
Seljevegen 4,4/64/0/0,6312000,70,4000004018,400,1.9,7634,Ingen
Seljevegen 2,4/65/0/0,6310000,70,4000004017,000,1.9,7632,Ingen
Heggvegen 3,4/66/0/0,3593000,70,2000002315,100,1.9,4398,Ingen
Heggvegen 1,4/67/0/0,6863000,70,4000004404,100,1.9,8367,Ingen
Ålivegen 4,4/68/0/0,3431000,70,2000002201,700,1.9,4183,Ingen
Tillegg Til Heimstad 0,4/69/0/0,,,,,,,
Tillegg Til Solstua 0,4/70/0/0,,,,,,,
Kongshaugvegen 1,4/72/0/0,6722000,70,4000004305,400,1.9,8180,Ingen
Granholtvegen 9,4/73/0/0,4086000,70,2000002660,200,1.9,5054,Ingen
Granholtvegen 11,4/74/0/0,4908000,70,2000003235,600,1.9,6147,Ingen
Malvikvegen 314,4/75/0/0,2863000,70,4000001604,100,1.9,3047,Ingen
Kongshaugfjæra 3,4/76/0/0,732000,70,200000312,400,1.9,593,Ingen
Ålivegen 12,4/77/0/0,3778000,70,2000002444,600,1.9,4644,Ingen
Kongshaugvegen 5,4/80/0/0,5673000,70,2000003771,100,1.9,7165,Ingen
Kongshaugvegen 7,4/81/0/0,5001000,70,2000003300,700,1.9,6271,Ingen
Heggvegen 2,4/82/0/0,6124000,70,2000004086,800,1.9,7764,Ingen
Skarpsno Ii 0,4/83/0/0,,,,,,,
Ekornvegen 10A,4/84/0/1,3932000,70,2000002552,400,1.9,4849,Ingen
Ekornvegen 10B,4/84/0/2,3919000,70,2000002543,300,1.9,4832,Ingen
Granholtvegen 12,4/85/0/0,4481000,70,2000002936,700,1.9,5579,Ingen
Ålivegen 6,4/87/0/0,5997000,70,4000003797,900,1.9,7216,Ingen
Ålivegen 6B,4/88/0/0,4286000,70,4000002600,200,1.9,4940,Ingen
Ålivegen 6C,4/89/0/0,4035000,70,2000002624,500,1.9,4986,Ingen
Ekornvegen 18,4/90/0/0,6863000,70,4000004404,100,1.9,8367,Ingen
Asplundvegen 4,4/91/0/0,5001000,70,2000003300,700,1.9,6271,Ingen
Asplundvegen 6,4/93/0/0,,,,,,,
Asplundvegen 2,4/94/0/0,5673000,70,2000003771,100,1.9,7165,Ingen
Granholtvegen 8,4/95/0/0,5342000,70,4000003339,400,1.9,6344,Ingen
Ålivegen 6D,4/96/0/0,5001000,70,2000003300,700,1.9,6271,Ingen
Ålivegen 6A,4/97/0/0,5070000,70,2000003349,000,1.9,6363,Ingen
Sporforlengelse Iii 0,4/102/0/0,,,,,,,
Ekornvegen 2,4/105/0/0,5564000,70,2000003694,800,1.9,7020,Ingen
Asplundvegen 7,4/107/0/0,5297000,70,2000003507,900,1.9,6665,Ingen
Ekornvegen 12,4/108/0/0,5116000,70,2000003381,200,1.9,6424,Ingen
Tillegg Til Helgemo 0,4/110/0/0,,,,,,,
Ekornvegen 16,4/111/0/0,8111000,70,2000005477,700,1.9,10407,Ingen
Ekornvegen 14 0,4/112/0/0,,,,,,,
Ekornvegen 14C,4/113/0/1,3120000,70,2000001984,000,1.9,3769,Ingen
Ekornvegen 14A,4/113/0/2,1440000,70,400000608,000,1.9,1155,Ingen
Ekornvegen 14B,4/113/0/3,1440000,70,200000808,000,1.9,1535,Ingen
Asplundvegen 8B,4/114/0/0,4829000,70,2000003180,300,1.9,6042,Ingen
Asplundvegen 8A,4/116/0/0,5911000,70,2000003937,700,1.9,7481,Ingen
Malvikvegen 312,4/117/0/0,4286000,70,2000002800,200,1.9,5320,Ingen
Ekornvegen 8,4/118/0/0,5760000,70,2000003832,000,1.9,7280,Ingen
Tillegg Til Ekornvegen 8 0,4/119/0/0,,,,,,,
Kongshaugvegen 4,4/120/0/0,5431000,70,2000003601,700,1.9,6843,Ingen
Gullhaugvegen 3A,4/129/0/0,6883000,70,4000004418,100,1.9,8394,Ingen
Gullhaugvegen 3B,4/130/0/0,5954000,70,2000003967,800,1.9,7538,Ingen
Svarttrostvegen 1,4/131/0/0,6215000,70,2000004150,500,1.9,7885,Ingen
Svarttrostvegen 3,4/132/0/0,4721000,70,2000003104,700,1.9,5898,Ingen
Svarttrostvegen 5,4/133/0/0,4310000,70,4000002617,000,1.9,4972,Ingen
Svarttrostvegen 7,4/134/0/0,7655000,70,6000004758,500,1.9,9041,Ingen
Svarttrostvegen 9,4/135/0/0,4978000,70,2000003284,600,1.9,6240,Ingen
Svarttrostvegen 11,4/136/0/0,6863000,70,4000004404,100,1.9,8367,Ingen
Svarttrostvegen 13,4/137/0/0,6682000,70,2000004477,400,1.9,8507,Ingen
Svarttrostvegen 15,4/138/0/0,5453000,70,2000003617,100,1.9,6872,Ingen
Svarttrostvegen 2,4/139/0/0,6060000,70,2000004042,000,1.9,7679,Ingen
Svarttrostvegen 4,4/140/0/0,6187000,70,4000003930,900,1.9,7468,Ingen
Svarttrostvegen 6,4/141/0/0,5229000,70,2000003460,300,1.9,6574,Ingen
Svarttrostvegen 8,4/142/0/0,5997000,70,4000003797,900,1.9,7216,Ingen
Svarttrostvegen 10,4/143/0/0,6762000,70,2000004533,400,1.9,8613,Ingen
Svarttrostvegen 12,4/144/0/0,5975000,70,2000003982,500,1.9,7566,Ingen
Svarttrostvegen 14,4/145/0/0,6208000,70,2000004145,600,1.9,7876,Ingen
Svarttrostvegen 16,4/146/0/0,5890000,70,2000003923,000,1.9,7453,Ingen
Gullhaugvegen 5,4/147/0/0,7587000,70,4000004910,900,1.9,9330,Ingen
Gullhaugvegen 7,4/148/0/0,7317000,70,2000004921,900,1.9,9351,Ingen
Gullhaugvegen 9,4/149/0/0,4815000,70,2000003170,500,1.9,6023,Ingen
Gullhaugvegen 11,4/150/0/0,4932000,70,2000003252,400,1.9,6179,Ingen
Gullhaugvegen 15,4/151/0/0,5890000,70,2000003923,000,1.9,7453,Ingen
Gullhaugvegen 21,4/152/0/0,5229000,70,2000003460,300,1.9,6574,Ingen
Gullhaugvegen 23,4/153/0/0,6102000,70,2000004071,400,1.9,7735,Ingen
Gullhaugvegen 25,4/154/0/0,5911000,70,2000003937,700,1.9,7481,Ingen
Gullhaugvegen 27,4/155/0/0,6166000,70,4000003916,200,1.9,7440,Ingen
Gullhaugvegen 12A,4/156/0/0,4942000,70,2000003259,400,1.9,6192,Ingen
Gullhaugvegen 14,4/157/0/0,6923000,70,2000004646,100,1.9,8827,Ingen
Gullhaugvegen 16,4/158/0/0,7239000,70,2000004867,300,1.9,9247,Ingen
Gullhaugvegen 18,4/159/0/0,5229000,70,2000003460,300,1.9,6574,Ingen
Gullhaugvegen 28,4/160/0/0,6060000,70,4000003842,000,1.9,7299,Ingen
Gullhaugvegen 30,4/161/0/0,6445000,70,2000004311,500,1.9,8191,Ingen
Gullhaugvegen 32,4/162/0/0,6124000,70,2000004086,800,1.9,7764,Ingen
Gullhaugvegen 34,4/163/0/0,6187000,70,2000004130,900,1.9,7848,Ingen
Gullhaugvegen 36,4/164/0/0,6580000,70,4000004206,000,1.9,7991,Ingen
Gullhaugvegen 38,4/165/0/0,6039000,70,2000004027,300,1.9,7651,Ingen
Gullhaugvegen 40,4/166/0/0,6208000,70,2000004145,600,1.9,7876,Ingen
Gullhaugvegen 42,4/167/0/0,4554000,70,2000002987,800,1.9,5676,Ingen
Gullhaugvegen 44,4/168/0/0,5933000,70,2000003953,100,1.9,7510,Ingen
Gullhaugvegen 46,4/169/0/0,8040000,70,4000005228,000,1.9,9933,Ingen
Gullhaugvegen 48,4/170/0/0,7298000,70,2000004908,600,1.9,9326,Ingen
Gullhaugvegen 50,4/171/0/0,5001000,70,2000003300,700,1.9,6271,Ingen
Ålivegen 1,4/173/0/0,8393000,70,4000005475,100,1.9,10402,Ingen
Asplundvegen 12,4/174/0/0,5210000,70,2000003447,000,1.9,6549,Ingen
Asplundvegen 10,4/175/0/0,5520000,70,2000003664,000,1.9,6961,Ingen
Kongshaugvegen 1 C 0,4/178/0/0,78000,100,078,000,1.9,148,Ingen
Tillegg Til 4/84 0,4/180/0/0,,,,,,,
Veggrunn Av Roa 0,4/181/0/0,,,,,,,
Gullhaugvegen 19,4/183/0/0,8087000,70,2000005460,900,1.9,10375,Ingen
Ålivegen 11B,4/184/0/0,5065000,70,2000003345,500,1.9,6356,Ingen
Ålivegen 16B,4/185/0/0,6705000,70,2000004493,500,1.9,8537,Ingen
Gullhaugvegen 12B,4/186/0/0,4717000,70,2000003101,900,1.9,5893,Ingen
Tillegg Til 1/114 0,4/188/0/0,,,,,,,
Gullhaugvegen 17,4/189/0/0,7087000,70,2000004760,900,1.9,9045,Ingen
Ålivegen 2C,4/190/0/0,7484000,70,2000005038,800,1.9,9573,Ingen
Gullhaugvegen 1A,4/191/0/0,4151000,70,2000002705,700,1.9,5140,Ingen
Granholtvegen 6D,4/192/0/1,4404000,70,2000002882,800,1.9,5477,Ingen
Granholtvegen 6C,4/192/0/2,4284000,70,2000002798,800,1.9,5317,Ingen
Granholtvegen 6B,4/192/0/3,4284000,70,2000002798,800,1.9,5317,Ingen
Granholtvegen 6A,4/192/0/4,4304000,70,2000002812,800,1.9,5344,Ingen
Malvikvegen 308,4/193/0/0,9008000,70,4000005905,600,1.9,11220,Ingen
Asplundvegen 8C,4/194/0/0,9502000,70,2000006451,400,1.9,12257,Ingen
Rognvegen 22,4/200/0/0,8685000,70,2000005879,500,1.9,11171,Ingen
Rognvegen 20,4/201/0/0,8720000,70,2000005904,000,1.9,11217,Ingen
Rognvegen 18,4/202/0/0,9064000,70,2000006144,800,1.9,11675,Ingen
Rognvegen 16,4/203/0/0,8616000,70,2000005831,200,1.9,11079,Ingen
Rognvegen 14,4/204/0/0,8685000,70,2000005879,500,1.9,11171,Ingen
Lerkvegen 33,4/205/0/1,2890000,70,2000001823,000,1.9,3463,Ingen
Lerkvegen 31,4/205/0/2,3040000,70,2000001928,000,1.9,3663,Ingen
Lerkvegen 31,4/205/0/3,3386000,70,2000002170,200,1.9,4123,Ingen
Lerkvegen 31,4/205/0/4,2788000,70,2000001751,600,1.9,3328,Ingen
Lerkvegen 31,4/205/0/6,5443000,70,2000003610,100,1.9,6859,Ingen
Lerkvegen 31,4/205/0/7,3531000,70,2000002271,700,1.9,4316,Ingen
Lerkvegen 31,4/205/0/8,2788000,70,2000001751,600,1.9,3328,Ingen
Lerkvegen 31,4/205/0/9,2737000,70,2000001715,900,1.9,3260,Ingen
Lerkvegen 31,4/205/0/10,5313000,70,2000003519,100,1.9,6686,Ingen
Lerkvegen 31,4/205/0/11,3386000,70,2000002170,200,1.9,4123,Ingen
Lerkvegen 31,4/205/0/12,2788000,70,2000001751,600,1.9,3328,Ingen
Lerkvegen 31,4/205/0/13,2737000,70,2000001715,900,1.9,3260,Ingen
Lerkvegen 31,4/205/0/14,5400000,70,2000003580,000,1.9,6802,Ingen
Lerkvegen 31,4/205/0/15,3579000,70,2000002305,300,1.9,4380,Ingen
Lerkvegen 31,4/205/0/16,2839000,70,2000001787,300,1.9,3395,Ingen
Lerkvegen 31,4/205/0/17,2890000,70,2000001823,000,1.9,3463,Ingen
Lerkvegen 31,4/205/0/18,6170000,70,2000004119,000,1.9,7826,Ingen
Lerkvegen 31,4/205/0/19,4961000,70,2000003272,700,1.9,6218,Ingen
Lerkvegen 27,4/205/0/21,2890000,70,2000001823,000,1.9,3463,Ingen
Lerkvegen 25,4/205/0/22,4005000,70,2000002603,500,1.9,4946,Ingen
Lerkvegen 23,4/205/0/23,4872000,70,2000003210,400,1.9,6099,Ingen
Lerkvegen 29,4/205/0/24,3579000,70,2000002305,300,1.9,4380,Ingen
Lerkvegen 29,4/205/0/25,2839000,70,2000001787,300,1.9,3395,Ingen
Lerkvegen 29,4/205/0/26,3958000,70,2000002570,600,1.9,4884,Ingen
Lerkvegen 29,4/205/0/27,5049000,70,2000003334,300,1.9,6335,Ingen
Lerkvegen 29,4/205/0/28,2097000,70,2000001267,900,1.9,2409,Ingen
Lerkvegen 29,4/205/0/29,2685000,70,2000001679,500,1.9,3191,Ingen
Lerkvegen 29,4/205/0/30,4237000,70,2000002765,900,1.9,5255,Ingen
Lerkvegen 29,4/205/0/31,4872000,70,2000003210,400,1.9,6099,Ingen
Lerkvegen 29,4/205/0/32,3531000,70,2000002271,700,1.9,4316,Ingen
Lerkvegen 29,4/205/0/33,1609000,70,200000926,300,1.9,1759,Ingen
Lerkvegen 29,4/205/0/34,4237000,70,2000002765,900,1.9,5255,Ingen
Lerkvegen 29,4/205/0/35,4916000,70,2000003241,200,1.9,6158,Ingen
Lerkvegen 29,4/205/0/36,4343000,70,2000002840,100,1.9,5396,Ingen
Rognvegen 10,4/205/0/38,2685000,70,2000001679,500,1.9,3191,Ingen
Rognvegen 12,4/205/0/40,2685000,70,2000001679,500,1.9,3191,Ingen
Rognvegen 12,4/205/0/41,3483000,70,2000002238,100,1.9,4252,Ingen
Rognvegen 12,4/205/0/42,4421000,70,2000002894,700,1.9,5499,Ingen
Rognvegen 12,4/205/0/43,4466000,70,2000002926,200,1.9,5559,Ingen
Rognvegen 12,4/205/0/44,2634000,70,2000001643,800,1.9,3123,Ingen
Rognvegen 12,4/205/0/45,3579000,70,2000002305,300,1.9,4380,Ingen
Rognvegen 12,4/205/0/46,4191000,70,2000002733,700,1.9,5194,Ingen
Rognvegen 12,4/205/0/47,4693000,70,2000003085,100,1.9,5861,Ingen
Rognvegen 12,4/205/0/48,2582000,70,2000001607,400,1.9,3054,Ingen
Rognvegen 12,4/205/0/49,3675000,70,2000002372,500,1.9,4507,Ingen
Rognvegen 12,4/205/0/50,4191000,70,2000002733,700,1.9,5194,Ingen
Rognvegen 12,4/205/0/51,5916000,70,2000003941,200,1.9,7488,Ingen
Rognvegen 12,4/205/0/52,5916000,70,2000003941,200,1.9,7488,Ingen
Lerkvegen 55,4/207/0/0,5182000,70,2000003427,400,1.9,6512,Ingen
Lerkvegen 53,4/208/0/0,4651000,70,2000003055,700,1.9,5805,Ingen
Lerkvegen 51,4/209/0/0,4651000,70,2000003055,700,1.9,5805,Ingen
Lerkvegen 49,4/210/0/0,4651000,70,2000003055,700,1.9,5805,Ingen
Lerkvegen 47,4/211/0/0,4675000,70,2000003072,500,1.9,5837,Ingen
Lerkvegen 45,4/212/0/0,4744000,70,2000003120,800,1.9,5929,Ingen
Lerkvegen 43,4/213/0/0,5077000,70,2000003353,900,1.9,6372,Ingen
Lerkvegen 41,4/214/0/0,5077000,70,2000003353,900,1.9,6372,Ingen
Lerkvegen 39,4/215/0/0,5736000,70,2000003815,200,1.9,7248,Ingen
Lerkvegen 37,4/216/0/0,5034000,70,2000003323,800,1.9,6315,Ingen
Lerkvegen 35,4/217/0/0,5245000,70,2000003471,500,1.9,6595,Ingen
Lerkvegen 19,4/219/0/1,3193000,70,2000002035,100,1.9,3866,Ingen
Lerkvegen 17,4/219/0/2,2839000,70,2000001787,300,1.9,3395,Ingen
Lerkvegen 15,4/219/0/3,3817000,70,2000002471,900,1.9,4696,Ingen
